_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a132293741a2384e8376ce1'},A1D7AK2ZV16V2X,0000031887,Busy Mama,"[0, 1]",Cute tutus.  Definitely dress up play item.  Which is what we were looking for.  My little one loves to wear them around the house.  Good product for the price.,4.0,Tutu,1389571200,"01 13, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce5'},A1RLQXYNCMWRWN,0000031887,Carola,"[0, 0]","What can I say... my daughters have it in orange, black, white and pink and I am thinking to buy for they the fuccia one. It is a very good way for exalt a dancer outfit: great colors, comfortable, looks great, easy to wear, durables and little girls love it. I think it is a great buy for costumer and play too.",5.0,I have buy more than one,1357257600,"01 4, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce3'},A2RV0NHF7ODWPX,0000031887,Carlee,"[1, 2]","I was slightly worried about it fitting, but the elastic in it works well. I am a 28 year old, wear anywhere from 5-9 size jeans (depending on the brand), and this tutu fit great. Wore it for a Costume Party Run Half Marathon (part of my Batman Costume) and it worked great. Wish it would have been a little fuller, but it did its job.",4.0,Fits a 28 year old,1374451200,"07 22, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce2'},ACR9ES55PCMHO,0000031887,brwn_eyed_sue,"[0, 0]","This was the skirt for my daughters halloween costume this year.  I have made lots of tutus, but this was so much easier and cheaper in the long run!  Also ordered orange!  A no-brainer.",5.0,Used for Halloween,1387584000,"12 21, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce4'},AIYL9P9I7J5TG,0000031887,Carmen Sorenson,"[0, 0]",My daughter and a friend were dressing up for Halloween as a 80's rock star.  This tutu worked perfectly.  It arrived very quickly and was just what we needed to finish off their outfits.,5.0,Tutu for a rock star,1353715200,"11 24, 2012",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce8'},AWL1LVO2QI6I2,0000031887,Cathe,"[0, 0]",It was exactly as described. Very happy with the product. .... .. .... ..... ..... .. ... .... .... ..,5.0,Perfect.,1358380800,"01 17, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce6'},A8U3FAMSJVHS5,0000031887,Caromcg,"[0, 0]","We bought several tutus at once, and they are got high reviews. Sturdy and seemingly well-made. The girls have been wearing them regularly, including out to play, and the tutus have stood up well. Fits the 3-yr old & the 5-yr old well. Clearly plenty of room to grow. Only con is that when the kids pull off the tutus, the waste band gets twisted, and an adult has to un-tangle. But this is not difficult.",5.0,"Adorable, Sturdy",1398556800,"04 27, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ce7'},A3TUTGXQP1X0SI,0000031887,Casey Fennell,"[0, 0]","My daughter wore this for two hours on Halloween, after just the one use it was falling apart.  Poor quality, I would not recommend.",1.0,Poor Quality,1384560000,"11 16, 2013",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376ceb'},A3F97HTSL814QD,0000031887,Christy Gijanto,"[0, 0]",my 8 year old daughter wore this 1 time for a couple hours for a school play and it fell right apart. she was upset and so was i.,1.0,bad buy,1391731200,"02 7, 2014",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376ce9'},A5T4F8B7XF3AU,0000031887,Cathy Cervone,"[0, 0]",I purchased these for my grandchildren ages 6 & 3 for Christmas & they love them. They are well made & the colors are beautiful.,5.0,Beautiful & well made,1389484800,"01 12, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cea'},A2B62F0GQMUVY0,0000031887,C Fisher,"[0, 0]",This tutu is really long on my 40&#34; daughter. It doesn't pouf out much either. It's more like a see through skirt. The two layers of touille get twisted every time she takes it off and I have to fight with it to figure out which is right side out again. Pretty cheap construction.,2.0,Ehhhh...,1352764800,"11 13, 2012",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376cec'},A27PG9BXVRT7V8,0000031887,Claudia H. Cosimano,"[0, 0]","This is a good length, works for an adult, looks cute on and will be fun to wear. Great buy!",5.0,Great cute skirt,1364428800,"03 28, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cee'},A2EKHP38KG3ZV2,0000031887,Colleen P Devine,"[0, 0]","Bought this tutu for my 3.5yr old.  Fits her well around the waist, she's very happy.  Satin around the waist, other edges are unfinished.",5.0,cute,1347321600,"09 11, 2012",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376ced'},A3GEOILWLK86XM,0000031887,CJ,"[0, 0]","Thank you Halo Heaven great product for Little Girls.  My Great Grand Daughters Love these Tutu's.  Will buy more from this seller.  Made well and cute on the girls.  Thanks for a great product.NEVER BUY FROM DRESS UP DREAMS........I will buy more as long as I don't buy from &#34;Dress Up Dreams&#34;  I never rec'd or order in FL. Only rec'd pink, the purple one was missing.  Company is a rip off.  REFUSES to make good on purchase...... Real creeps.",5.0,Grammy's Angels Love it,1394841600,"03 15, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cef'},A27UF1MSF3DB2,0000031887,"C-Lo ""Cynthia""","[0, 0]","I received this today and I'm not a fan of it but my daughter is I thought it would be puffier as it looks in the pic but it's not and the one they sent me is pink underneath and the waist band is pink which is not what I wanted due to the fact she already had the sandals she was gonna wear with it now I gotta find another pair of sandals,ima just keep it cuz she likes it.",4.0,It's ok,1396224000,"03 31, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf0'},A154EV8GA9YI2V,0000031887,CookieD,"[0, 0]","This tutu lasted for a few months, but then the elastic lost it's elasticity....For the price it was worth it though.",3.0,Lasted for a few months...,1354665600,"12 5, 2012",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376cf1'},A2RAGC7VLO78QG,0000031887,Colonel Mustard,"[3, 3]",This tutu could be used for a kid...or a small adult--so it was perfect for me!  The waistband was decent quality and it worked great for my Halloween costume.,4.0,Great for kids or small people,1353888000,"11 26, 2012",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf3'},A1YDI7KVXKL5DG,0000031887,Courtney Matis-Burnett,"[0, 0]","I bought this for a race I was doing.  I was a little nervous buying a costume item that is marketed in child sizes.  I'm 27, 112 lbs, 5'3&#34;.  The tutu worked out perfectly and its expandable waistband could easily have stretched even further.  I also cut it to make it a little shorter.  Overall, great buy for the price.",5.0,Great for dress-up,1391299200,"02 2, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf2'},APQHMWBFEZF2I,0000031887,countrygrlsheila,"[0, 0]","It is a little big for my 2 year old, but she wears a 3t.  She is a big girl for her age.  It is a little long but fits good around her waist.  She likes to dress herself and she is not ""easy"" doing so.  I was worried she would have it ripped but so far she has not.  It has really held up to her ruffness.  Wish I bought other colors and still just might",5.0,Daughter loves it,1354492800,"12 3, 2012",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf4'},A2EENASQDJAN1N,0000031887,CP,"[0, 0]",Highly recommended for basic little girls tutu. Great for kids who are still growing and might need a size change later on.,5.0,so great and great price,1388793600,"01 4, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf5'},A1LFDDL85CKP74,0000031887,Danielle Morris,"[0, 0]","what was sent to me is a royal blue tutu - not turquoise, turquoise has a touch of green to it.",1.0,color mix-up!,1399939200,"05 13, 2014",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376cf7'},ATDL69N2MREWP,0000031887,danijoy4,"[0, 0]","This was a one-size-fits-all toddlers skirt. My toddler niece is swimming in it. I don't mind because toddlers grow fast so I'm sure she'll be wearing it within a year or so. She loves tutus, so she'll wear it before then as well...it'll just be a large skirt...like a dress.",3.0,Cute but much larger than expected,1389052800,"01 7, 2014",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376cfa'},AHUNCBKNI8HV8,0000031887,DenverDiva,"[0, 0]","My daughter wore this at her first dance recital.  I wasn't expecting much since it was so cheap.  It is suprizingly soft, and the length was great.  She stood out from other girls that had homeade tutu's and I can't imagine that one could be made for cheaper than the $7 I paid for it.",5.0,Perfect for her first recital,1373587200,"07 12, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf9'},A2DMMA8Q16GKM4,0000031887,Debbie L Baranska,"[0, 0]",Very nice for the price! Washed by hand and held up nicely. The quality is nice and my daugher loves it!,5.0,Very nice tutu,1386633600,"12 10, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cf6'},A12OFS8WQP86O5,0000031887,crelieu,"[20, 23]","I looked all over amazon for a tutu, I wanted a nice full one. After much debate I decided to take my chances on this one, the price is great which also did actually worry me. I received it yesterday and it FAR exceeds my expectations, it's beautiful, LOVE IT. It's very full with 3 layers of tulle and a nice satin finished waistband. My daughter is 1 and has a tiny waist, I thought I would have to take it in when I got it but amazingly it fits her and she has PLENTY of room to grow in it as well. It is pretty long on her right now like a full length tutu but that makes it even prettier on her at this point. As she grows obviously it will become shorter, I can't believe I paid this price for such a cute tutu that she can have and grow into for a few years to come, fantastic. I didn't even have to iron it, it was packaged straight no crinkles.",5.0,Better than i expected,1297123200,"02 8, 2011",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cfb'},A33CIS842YHGDM,0000031887,Dec,"[0, 0]",These were a good buy - great color and quality for the price. Bought them for a ballet themed party and girls loved them!,4.0,"Good quality, good price...",1370995200,"06 12, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cff'},AMKWM9Q2EREKH,0000031887,dino,"[0, 0]",It is nice and full and the construction of the tutu is well done .  The other reviews of this item were right on - 5 stars.,5.0,Lavender Basic Ballet Tutu,1369094400,"05 21, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cfc'},A16GFPNVF4Y816,0000031887,design maven,"[0, 0]","Bought this as a backup to the regular ballet outfit my daughter has to wear. So far, she's using it to play out her Cinderella dreams but I am sure we'll be able to use it for a recital sometime soon. The quality is just fine for the price we paid. I was not expecting a designer skirt for this price and got exactly what I paid for.",5.0,Great for dress-up and for ballet practice,1399075200,"05 3, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cfe'},A2UWVZDUHXTBPI,0000031887,Diesel247,"[0, 0]","my daughter loves it, we bought for her ballet classes and it's perfect i would recomend to anyone looking for one",5.0,very nice,1360886400,"02 15, 2013",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376cfd'},A1716964DOSFDG,0000031887,D,"[0, 0]","I wanted it for a one time use, and after that i kept it for playing. Very nice looking on the first use, you could see it staring to wear after the first use. If fit my 2y old just fine, and my 6y old too.",5.0,You get what you pay for!,1396915200,"04 8, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376d00'},A2SHUHMONLRZAB,0000031887,Discerning Viewer,"[0, 0]","Another example of &#34;you get what you pay for.&#34;  Just know that it does not stand out as pictured, there is no ballet tutu stiffness to it, but if you want a purple soft tulle skirt skirt with cheap elastic waist, it works. Same texture as chiffon.",1.0,"Not a tutu, a soft tullel skirt",1396569600,"04 4, 2014",Clothing_Shoes_and_Jewelry,0.0
{'$oid': '5a132293741a2384e8376d01'},AFQQ45LMEK5BX,0000031887,D. Keene,"[0, 0]","Our granddaughter immedicately put her tutu on when it came in the mail. She loved it! She even wore it over her clothes to chuch that following Sunday. It was great to see to see her so happy. However, after I bought it, I found out Walmart was selling them for only $5 and I wouldn't have had to pay shipping and Handling. The look on my granddaughter's face was well worth the extra money.",5.0,How Cute,1311379200,"07 23, 2011",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376d02'},A21HG0C4WEF3F0,0000031887,Donna Jackson,"[0, 0]",I bought this for my granddaughter as part of her Halloween costume.  Now she never takes it off.  She loves it.,5.0,Great Item for the price,1352937600,"11 15, 2012",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376d03'},A28E4JIUJA10DK,0000031887,doris,"[0, 0]","This is perfect my niece love it.  It fit perfect she is 4years olds not to big just right.I love that it has a lining, i purchase one from another store but I had to get legging for her to wear under the tutu.I will purchase another one or two.",5.0,Girl Ballet TuTu Red,1402272000,"06 9, 2014",Clothing_Shoes_and_Jewelry,1.0
{'$oid': '5a132293741a2384e8376d05'},A3W00ZUSJPRX9N,0000031887,"Dreamweavermon ""Dreamweavermom""","[0, 0]",My toddler love this so much. It has held well. She wears this several times a week. We have three colors of this from the same seller.,5.0,Fun color for playing dress up,1360195200,"02 7, 2013",Clothing_Shoes_and_Jewelry,1.0
